"SKU","ProductName","WarehouseName","Loc1","Loc2","Loc3","Loc4","OnHand","ReorderThreshold"
"NFL-AHDF1-TB-42L","Tampa Bay Buccaneers Silicone Apple Watch Band","","","","","","0","0"
"NFL-AHDF1-TB-42S","Tampa Bay Buccaneers Silicone Apple Watch Band","","","","","","0","0"
"NFL-AHDF1-TEN-38L","Tennessee Titans Silicone Apple Watch Band","","","","","","0","0"
"NFL-AHDF1-TEN-38S","Tennessee Titans Silicone Apple Watch Band","","","","","","0","0"
"NFL-AHDF1-TEN-42L","Tennessee Titans Silicone Apple Watch Band","","","","","","0","0"
"NFL-AHDF1-TEN-42S","Tennessee Titans Silicone Apple Watch Band","","","","","","0","0"
"NFL-AHDF1-WAS-38L","Washington Commanders Silicone Apple Watch Band","","","","","","0","0"
"NFL-AHDF1-WAS-38S","Washington Commanders Silicone Apple Watch Band","","","","","","0","0"
"NFL-AHDF1-WAS-42L","Washington Commanders Silicone Apple Watch Band","","","","","","0","0"
"NFL-AHDF1-WAS-42S","Washington Commanders Silicone Apple Watch Band","","","","","","0","0"
"NFL-AP1-ARI","NFL-AP1-ARI  Arizona Cardinals Silicone AirPods Case Cover Black (Black)","MSP Main","(Unspecified)","","","","41","100"
"NFL-AP1-ATL","NFL-AP1-ATL  Atlanta Falcons Silicone AirPods Case Cover (Black)","MSP Main","(Unspecified)","","","","117","200"
"NFL-AP1-BAL","NFL-AP1-BAL  Baltimore Ravens Silicone AirPods Case Cover (Black)","MSP Main","(Unspecified)","","","","30","100"
"NFL-AP1-BUF","NFL-AP1-BUF  Buffalo Bills Silicone AirPods Case Cover (Blue)","MSP Main","(Unspecified)","","","","45","300"
"NFL-AP1-CAR","NFL-AP1-CAR  Carolina Panthers Silicone Cover Compatible With Apple AirPods Case","MSP Main","(Unspecified)","","","","34","100"
"NFL-AP1-CHI","NFL-AP1-CHI  Chicago Bears Silicone AirPods Case Cover (Navy Blue)","MSP Main","(Unspecified)","","","","28","100"
"NFL-AP1-CIN","NFL-AP1-CIN  Cincinnati Bengals Silicone Cover Compatible With Apple AirPods Case","MSP Main","(Unspecified)","","","","39","50"
"NFL-AP1-CLE","NFL-AP1-CLE  Cleveland Browns Silicone AirPods Case Cover (Black)","MSP Main","(Unspecified)","","","","37","50"
"NFL-AP1-DAL","NFL-AP1-DAL  Dallas Cowboys Silicone Cover Compatible With Apple AirPods Case","MSP Main","(Unspecified)","","","","126","1500"
"NFL-AP1-DEN","NFL-AP1-DEN  Denver Broncos Silicone AirPods Case Cover (Navy Blue)","MSP Main","(Unspecified)","","","","37","300"
"NFL-AP1-DET","NFL-AP1-DET  Detroit Lions Silicone AirPods Case Cover (Black)","","","","","","0","50"
"NFL-AP1-GB","NFL-AP1-GB  Green Bay Packers Silicone AirPods Case Cover (Green)","MSP Main","(Unspecified)","","","","61","400"
"NFL-AP1-HOU","NFL-AP1-HOU  Houston Texans Silicone AirPods Case Cover (Navy Blue)","MSP Main","(Unspecified)","","","","113","50"
"NFL-AP1-IND","NFL-AP1-IND  Indianapolis Colts Silicone AirPods Case Cover (Black)","MSP Main","(Unspecified)","","","","42","50"
"NFL-AP1-JAC","NFL-AP1-JAC  Jacksonville Jaguars Silicone AirPods Case Cover (Black)","MSP Main","(Unspecified)","","","","8","50"
"NFL-AP1-KC","NFL-AP1-KC  Kansas City Chiefs Silicone AirPods Case Cover (Black)","MSP Main","(Unspecified)","","","","47","200"
"NFL-AP1-LAC","NFL-AP1-LAC  Los Angeles Chargers Silicone AirPods Case Cover (Navy Blue)","MSP Main","(Unspecified)","","","","21","100"
"NFL-AP1-LAR","NFL-AP1-LAR  Los Angeles Rams Silicone Case Cover Compatible with Apple AirPods","MSP Main","(Unspecified)","","","","44","100"
"NFL-AP1-MIA","NFL-AP1-MIA  Miami Dolphins Silicone AirPods Case Cover (Black)","","","","","","0","100"
"NFL-AP1-MIN","NFL-AP1-MIN  Minnesota Vikings Silicone AirPods Case Cover (Purple)","MSP Main","(Unspecified)","","","","18","200"
"NFL-AP1-NE","NFL-AP1-NE  New England Patriots Silicone AirPods Case Cover (Navy Blue)","MSP Main","(Unspecified)","","","","25","400"
"NFL-AP1-NO","NFL-AP1-NO  New Orleans Saints Silicone AirPods Case Cover (Black)","MSP Main","(Unspecified)","","","","81","400"
"NFL-AP1-NYG","NFL-AP1-NYG  New York Giants Silicone AirPods Case Cover (Navy Blue)","MSP Main","(Unspecified)","","","","25","500"
"NFL-AP1-NYJ","NFL-AP1-NYJ  New York Jets Silicone AirPods Case Cover (Green)","MSP Main","(Unspecified)","","","","21","100"
"NFL-AP1-OAK","NFL-AP1-OAK  Oakland Raiders Silicone AirPods Case Cover (Black)","MSP Main","(Unspecified)","","","","51","600"
"NFL-AP1-PHI","NFL-AP1-PHI  Philadelphia Eagles Silicone Cover Compatible With Apple AirPods Case","MSP Main","(Unspecified)","","","","248","400"
"NFL-AP1-PIT","NFL-AP1-PIT  Pittsburgh Steelers Silicone Cover Compatible With Apple AirPods Case","MSP Main","(Unspecified)","","","","15","300"
"NFL-AP1-SEA","NFL-AP1-SEA  Seattle Seahawks Silicone AirPods Case Cover (Navy Blue)","MSP Main","(Unspecified)","","","","45","100"
"NFL-AP1-SF","NFL-AP1-SF  San Francisco 49ers Silicone Cover Compatible With Apple AirPods Case","MSP Main","(Unspecified)","","","","33","300"
"NFL-AP1-TB","NFL-AP1-TB  Tampa Bay Buccaneers Silicone AirPods Case Cover (Red)","","","","","","0","100"
"NFL-AP1-TEN","NFL-AP1-TEN  Tennessee Titans Silicone AirPods Case Cover (Navy Blue)","MSP Main","(Unspecified)","","","","57","100"
"NFL-AP2-KC","NFL-AP2-KC  Kansas City Chiefs Silicone AirPods Case Cover (Red)","","","","","","0","100"
"NFL-AP2-NE","NFL-AP2-NE  New England Patriots Silicone AirPods Case Cover (White)","MSP Main","(Unspecified)","","","","85","0"
"NFL-AP2-SF","NFL-AP2-SF  San Francisco 49ers Silicone AirPods Case Cover (Crimson)","MSP Main","(Unspecified)","","","","318","500"
"NFL-APA2-JAC","NFL-APA2-JAC","MSP Main","(Unspecified)","","","","21","0"
"NFL-APA2-MIA","NFL-APA2-MIA  Miami Dolphins Silicone Case Cover Compatible with Apple AirPods Generation 1 & 2 Battery Case (Black/Color Logo)","MSP Main","(Unspecified)","","","","1","0"
"NFL-APA2-MIN","NFL-APA2-MIN  Minnesota Vikings Silicone Case Cover Compatible with Apple AirPods Generation 1 & 2 Battery Case (Black)","MSP Main","(Unspecified)","","","","26","0"
"NFL-APA2-TB","NFL-APA2-TB  Tampa Bay Buccaneers Silicone Case Cover Compatible with Apple AirPods Generation 1 & 2 Battery Case (Black)","MSP Main","(Unspecified)","","","","37","0"
"NFL-APA3-PIT","NFL-APA3-PIT  OFFICIALLY LICENSED NFL PITTSB","MSP Main","(Unspecified)","","","","67","0"
"NFL-APC1-DAL","NFL-APC1-DAL:","","","","","","0","0"
"NFL-APC1-GB","NFL-APC1-GB:","","","","","","0","0"
"NFL-APC1-KC","NFL-APC1-KC  Kansas City Chiefs Silicone Case Cover Compatible with Apple AirPods Generation 3 Battery Case (Black)","","","","","","0","0"
"NFL-APC1-NO","NFL-APC1-NO  New Orleans Saints Silicone Case Cover Compatible with Apple AirPods Generation 3 Battery Case (Black)","","","","","","0","0"
"NFL-APC1-PIT","NFL-APC1-PIT  Pittsburgh Steelers Silicone Case Cover Compatible with Apple AirPods Generation 3 Battery Case (Black)","","","","","","0","0"
"NFL-APC1-SEA","NFL-APC1-SEA  Seattle Seahawks Silicone Case Cover Compatible with Apple AirPods Generation 3 Battery Case (Navy)","","","","","","0","0"
"NFL-APC1-SF","NFL-APC1-SF  San Francisco 49ers Silicone Case Cover Compatible with Apple AirPods Generation 3 Battery Case (Black)","","","","","","0","0"
"NFL-APP1-BUF","NFL-APP1-BUF  Buffalo Bills Airpods Pro Case Cover","MSP Main","(Unspecified)","","","","117","100"
"NFL-APP1-CHI","NFL-APP1-CHI  Chicago Bears Silicone Case Cover for AirPods Pro Battery Case Navy","MSP Main","(Unspecified)","","","","76","100"
"NFL-APP1-DAL","NFL-APP1-DAL  Dallas Cowboys Silicone Case Cover for with AirPods Pro Battery Case Navy","MSP Main","(Unspecified)","","","","167","100"
"NFL-APP1-GB","NFL-APP1-GB  Green Bay Packers Airpods Pro Case Cover","MSP Main","(Unspecified)","","","","90","100"
"NFL-APP1-KC","NFL-APP1-KC  Kansas City Chiefs Airpods Pro Case Cover - Black","MSP Main","(Unspecified)","","","","97","100"
"NFL-APP1-MIN","NFL-APP1-MIN  Minnesota Vikings Airpods Pro Case Cover","MSP Main","(Unspecified)","","","","101","100"
"NFL-APP1-NE","NFL-APP1-NE  New England Patriots AirPods Pro Case Cover","MSP Main","(Unspecified)","","","","107","100"
"NFL-APP1-NO","NFL-APP1-NO  New Orleans Saints Airpods Pro Case Cover","MSP Main","(Unspecified)","","","","109","100"
"NFL-APP1-OAK","NFL-APP1-OAK  Las Vegas Raiders Silicone Case Cover for AirPods Pro Battery Case Black","MSP Main","(Unspecified)","","","","78","100"
"NFL-APP1-PHI","NFL-APP1-PHI  Philadelphia Eagles Airpods Pro Case Cover","MSP Main","(Unspecified)","","","","80","100"
"NFL-APP1-SEA","NFL-APP1-SEA  Seattle Seahawks Silicone AirPods Pro Case Cover","MSP Main","(Unspecified)","","","","102","100"
"NFL-APP1-SF","NFL-APP1-SF  San Francisco 49ers Airpods Pro Case Cover","MSP Main","(Unspecified)","","","","82","100"
"NFL-APP2-SF","NFL-APP2-SF  San Francisco 49ers Silicone AirPods Pro Case Cover (Crimson)","","","","","","0","0"
"NFL-BLL1-ARI-38L","NFL-BLL1-ARI-38L","","","","","","0","0"
"NFL-BLL1-ARI-42L","NFL-BLL1-ARI-42L","","","","","","0","0"
"NFL-BLL1-ATL-38L","NFL-BLL1-ATL-38L","","","","","","0","0"
"NFL-BLL1-ATL-42L","NFL-BLL1-ATL-42L","","","","","","0","0"
"NFL-BLL1-BAL-38L","NFL-BLL1-BAL-38L","","","","","","0","0"
"NFL-BLL1-BAL-42L","NFL-BLL1-BAL-42L","MSP Main","(Unspecified)","","","","1","0"
"NFL-BLL1-BUF-38L","NFL-BLL1-BUF-38L","MSP Main","(Unspecified)","","","","1","0"
"NFL-BLL1-BUF-42L","NFL-BLL1-BUF-42L","","","","","","0","0"
"NFL-BLL1-CAR-38L","NFL-BLL1-CAR-38L","","","","","","0","0"
"NFL-BLL1-CAR-42L","NFL-BLL1-CAR-42L","","","","","","0","0"
"NFL-BLL1-CHI-38L","NFL-BLL1-CHI-38L","MSP Main","(Unspecified)","","","","1","0"
"NFL-BLL1-CHI-42L","NFL-BLL1-CHI-42L","MSP Main","(Unspecified)","","","","3","0"
"NFL-BLL1-CIN-38L","NFL-BLL1-CIN-38L","","","","","","0","0"
"NFL-BLL1-CIN-42L","NFL-BLL1-CIN-42L","MSP Main","(Unspecified)","","","","9","0"
"NFL-BLL1-CLE-38L","NFL-BLL1-CLE-38L","MSP Main","(Unspecified)","","","","1","0"
"NFL-BLL1-CLE-42L","NFL-BLL1-CLE-42L","","","","","","0","0"
"NFL-BLL1-DAL-38L","NFL-BLL1-DAL-38L","","","","","","0","0"
"NFL-BLL1-DAL-42L","NFL-BLL1-DAL-42L","","","","","","0","0"
"NFL-BLL1-DEN-38L","NFL-BLL1-DEN-38L","MSP Main","(Unspecified)","","","","5","0"
"NFL-BLL1-DEN-42L","NFL-BLL1-DEN-42L","","","","","","0","0"
"NFL-BLL1-DET-38L","NFL-BLL1-DET-38L","","","","","","0","0"
"NFL-BLL1-DET-42L","NFL-BLL1-DET-42L","","","","","","0","0"
"NFL-BLL1-GB-38L","NFL-BLL1-GB-38L","","","","","","0","0"
"NFL-BLL1-GB-42L","NFL-BLL1-GB-42L","","","","","","0","0"
"NFL-BLL1-HOU-38L","NFL-BLL1-HOU-38L","","","","","","0","0"
"NFL-BLL1-HOU-42L","NFL-BLL1-HOU-42L","","","","","","0","0"
"NFL-BLL1-IND-38L","NFL-BLL1-IND-38L","MSP Main","(Unspecified)","","","","1","0"
"NFL-BLL1-IND-42L","NFL-BLL1-IND-42L","","","","","","0","0"
"NFL-BLL1-JAC-38L","NFL-BLL1-JAC-38L","","","","","","0","0"
"NFL-BLL1-JAC-42L","NFL-BLL1-JAC-42L","","","","","","0","0"
"NFL-BLL1-KC-38L","NFL-BLL1-KC-38L","","","","","","0","0"
"NFL-BLL1-KC-42L","NFL-BLL1-KC-42L","","","","","","0","0"
"NFL-BLL1-LAC-38L","NFL-BLL1-LAC-38L","","","","","","0","0"
"NFL-BLL1-LAC-42L","NFL-BLL1-LAC-42L","","","","","","0","0"
"NFL-BLL1-LAR-38L","NFL-BLL1-LAR-38L","","","","","","0","0"
"NFL-BLL1-LAR-42L","NFL-BLL1-LAR-42L","","","","","","0","0"
"NFL-BLL1-LV-38L","NFL-BLL1-LV-38L","MSP Main","(Unspecified)","","","","1","0"
"NFL-BLL1-LV-42L","NFL-BLL1-LV-42L","","","","","","0","0"
"NFL-BLL1-MIA-38L","NFL-BLL1-MIA-38L","","","","","","0","0"
"NFL-BLL1-MIA-42L","NFL-BLL1-MIA-42L","","","","","","0","0"
"NFL-BLL1-MIN-38L","NFL-BLL1-MIN-38L","","","","","","0","0"
"NFL-BLL1-MIN-42L","NFL-BLL1-MIN-42L","MSP Main","(Unspecified)","","","","2","0"
"NFL-BLL1-NE-38L","NFL-BLL1-NE-38L","","","","","","0","0"
"NFL-BLL1-NE-42L","NFL-BLL1-NE-42L","","","","","","0","0"
"NFL-BLL1-NO-38L","NFL-BLL1-NO-38L","","","","","","0","0"
"NFL-BLL1-NO-42L","NFL-BLL1-NO-42L","","","","","","0","0"
"NFL-BLL1-NYG-38L","NFL-BLL1-NYG-38L","","","","","","0","0"
"NFL-BLL1-NYG-42L","NFL-BLL1-NYG-42L","MSP Main","(Unspecified)","","","","15","0"
"NFL-BLL1-NYJ-38L","NFL-BLL1-NYJ-38L","MSP Main","(Unspecified)","","","","2","0"
"NFL-BLL1-NYJ-42L","NFL-BLL1-NYJ-42L","","","","","","0","0"
"NFL-BLL1-PHI-38L","NFL-BLL1-PHI-38L","MSP Main","(Unspecified)","","","","1","0"
"NFL-BLL1-PHI-42L","NFL-BLL1-PHI-42L","","","","","","0","0"
"NFL-BLL1-PIT-38L","NFL-BLL1-PIT-38L","","","","","","0","0"
"NFL-BLL1-PIT-42L","NFL-BLL1-PIT-42L","","","","","","0","0"
"NFL-BLL1-SEA-38L","NFL-BLL1-SEA-38L","","","","","","0","0"
"NFL-BLL1-SEA-42L","NFL-BLL1-SEA-42L","","","","","","0","0"
"NFL-BLL1-SF-38L","NFL-BLL1-SF-38L","","","","","","0","0"
"NFL-BLL1-SF-42L","NFL-BLL1-SF-42L","","","","","","0","0"
"NFL-BLL1-TB-38L","NFL-BLL1-TB-38L","","","","","","0","0"
"NFL-BLL1-TB-42L","NFL-BLL1-TB-42L","","","","","","0","0"
"NFL-BLL1-TEN-38L","NFL-BLL1-TEN-38L","","","","","","0","0"
"NFL-BLL1-TEN-42L","NFL-BLL1-TEN-42L","","","","","","0","0"
"NFL-BLL2-WAS-38L","NFL-BLL2-WAS-38L","","","","","","0","0"
"NFL-BLL2-WAS-42L","NFL-BLL2-WAS-42L","","","","","","0","0"
"NFL-BRL1-ARI-38L","NFL-BRL1-ARI-38L","","","","","","0","0"
"NFL-BRL1-ARI-42L","NFL-BRL1-ARI-42L","","","","","","0","0"
"NFL-BRL1-ATL-38L","NFL-BRL1-ATL-38L","","","","","","0","0"
"NFL-BRL1-ATL-42L","NFL-BRL1-ATL-42L","","","","","","0","0"
"NFL-BRL1-BAL-38L","NFL-BRL1-BAL-38L","MSP Main","(Unspecified)","","","","1","0"
"NFL-BRL1-BAL-42L","NFL-BRL1-BAL-42L","","","","","","0","0"
"NFL-BRL1-BUF-38L","NFL-BRL1-BUF-38L","MSP Main","(Unspecified)","","","","5","0"
"NFL-BRL1-BUF-42L","NFL-BRL1-BUF-42L","","","","","","0","0"
"NFL-BRL1-CAR-38L","NFL-BRL1-CAR-38L","","","","","","0","0"
"NFL-BRL1-CAR-42L","NFL-BRL1-CAR-42L","","","","","","0","0"
"NFL-BRL1-CHI-38L","NFL-BRL1-CHI-38L","","","","","","0","0"
"NFL-BRL1-CHI-42L","NFL-BRL1-CHI-42L","MSP Main","(Unspecified)","","","","4","0"
"NFL-BRL1-CIN-38L","NFL-BRL1-CIN-38L","","","","","","0","0"
"NFL-BRL1-CIN-42L","NFL-BRL1-CIN-42L","MSP Main","(Unspecified)","","","","11","0"
"NFL-BRL1-CLE-38L","NFL-BRL1-CLE-38L","","","","","","0","0"
"NFL-BRL1-CLE-42L","NFL-BRL1-CLE-42L","","","","","","0","0"
"NFL-BRL1-DAL-38L","NFL-BRL1-DAL-38L","","","","","","0","0"
"NFL-BRL1-DAL-42L","NFL-BRL1-DAL-42L","","","","","","0","0"
"NFL-BRL1-DEN-38L","NFL-BRL1-DEN-38L","","","","","","0","0"
"NFL-BRL1-DEN-42L","NFL-BRL1-DEN-42L","","","","","","0","0"
"NFL-BRL1-DET-38L","NFL-BRL1-DET-38L","","","","","","0","0"
"NFL-BRL1-DET-42L","NFL-BRL1-DET-42L","","","","","","0","0"
"NFL-BRL1-GB-38L","NFL-BRL1-GB-38L","","","","","","0","0"
"NFL-BRL1-GB-42L","NFL-BRL1-GB-42L","","","","","","0","0"
"NFL-BRL1-HOU-38L","NFL-BRL1-HOU-38L","","","","","","0","0"
"NFL-BRL1-HOU-42L","NFL-BRL1-HOU-42L","","","","","","0","0"
"NFL-BRL1-IND-38L","NFL-BRL1-IND-38L","","","","","","0","0"
"NFL-BRL1-IND-42L","NFL-BRL1-IND-42L","","","","","","0","0"
"NFL-BRL1-JAC-38L","NFL-BRL1-JAC-38L","MSP Main","(Unspecified)","","","","6","0"
"NFL-BRL1-JAC-42L","NFL-BRL1-JAC-42L","","","","","","0","0"
"NFL-BRL1-KC-38L","NFL-BRL1-KC-38L","","","","","","0","0"
"NFL-BRL1-KC-42L","NFL-BRL1-KC-42L","","","","","","0","0"
"NFL-BRL1-LAC-38L","NFL-BRL1-LAC-38L","","","","","","0","0"
"NFL-BRL1-LAC-42L","NFL-BRL1-LAC-42L","","","","","","0","0"
"NFL-BRL1-LAR-38L","NFL-BRL1-LAR-38L","","","","","","0","0"
"NFL-BRL1-LAR-42L","NFL-BRL1-LAR-42L","","","","","","0","0"
"NFL-BRL1-LV-38L","NFL-BRL1-LV-38L","MSP Main","(Unspecified)","","","","1","0"
"NFL-BRL1-LV-42L","NFL-BRL1-LV-42L","","","","","","0","0"
"NFL-BRL1-MIA-38L","NFL-BRL1-MIA-38L","","","","","","0","0"
"NFL-BRL1-MIA-42L","NFL-BRL1-MIA-42L","","","","","","0","0"
"NFL-BRL1-MIN-38L","NFL-BRL1-MIN-38L","","","","","","0","0"
"NFL-BRL1-MIN-42L","NFL-BRL1-MIN-42L","","","","","","0","0"
"NFL-BRL1-NE-38L","NFL-BRL1-NE-38L","","","","","","0","0"
"NFL-BRL1-NE-42L","NFL-BRL1-NE-42L","","","","","","0","0"
"NFL-BRL1-NO-38L","NFL-BRL1-NO-38L","","","","","","0","0"
"NFL-BRL1-NO-42L","NFL-BRL1-NO-42L","","","","","","0","0"
"NFL-BRL1-NYG-38L","NFL-BRL1-NYG-38L","","","","","","0","0"
"NFL-BRL1-NYG-42L","NFL-BRL1-NYG-42L","","","","","","0","0"
"NFL-BRL1-NYJ-38L","NFL-BRL1-NYJ-38L","","","","","","0","0"
"NFL-BRL1-NYJ-42L","NFL-BRL1-NYJ-42L","","","","","","0","0"
"NFL-BRL1-PHI-38L","NFL-BRL1-PHI-38L","","","","","","0","0"
"NFL-BRL1-PHI-42L","NFL-BRL1-PHI-42L","","","","","","0","0"
"NFL-BRL1-PIT-38L","NFL-BRL1-PIT-38L","","","","","","0","0"
"NFL-BRL1-PIT-42L","NFL-BRL1-PIT-42L","","","","","","0","0"
"NFL-BRL1-SEA-38L","NFL-BRL1-SEA-38L","","","","","","0","0"
"NFL-BRL1-SEA-42L","NFL-BRL1-SEA-42L","","","","","","0","0"
"NFL-BRL1-SF-38L","NFL-BRL1-SF-38L","","","","","","0","0"
"NFL-BRL1-SF-42L","NFL-BRL1-SF-42L","","","","","","0","0"
"NFL-BRL1-TB-38L","NFL-BRL1-TB-38L","","","","","","0","0"
"NFL-BRL1-TB-42L","NFL-BRL1-TB-42L","","","","","","0","0"
"NFL-BRL1-TEN-38L","NFL-BRL1-TEN-38L","","","","","","0","0"
"NFL-BRL1-TEN-42L","NFL-BRL1-TEN-42L","","","","","","0","0"
"NFL-BRL2-WAS-38L","NFL-BRL2-WAS-38L","","","","","","0","0"
"NFL-BRL2-WAS-42L","NFL-BRL2-WAS-42L","","","","","","0","0"
"NFL-EDAAP1-ARI","NFL-EDAAP1-ARI","","","","","","0","0"
"NFL-EDAAP1-ATL","NFL-EDAAP1-ATL","","","","","","0","0"
"NFL-EDAAP1-BAL","NFL-EDAAP1-BAL","","","","","","0","0"
"NFL-EDAAP1-BUF","NFL-EDAAP1-BUF","","","","","","0","0"
"NFL-EDAAP1-CAR","NFL-EDAAP1-CAR","","","","","","0","0"
"NFL-EDAAP1-CHI","NFL-EDAAP1-CHI","","","","","","0","0"
"NFL-EDAAP1-CIN","NFL-EDAAP1-CIN","","","","","","0","0"
"NFL-EDAAP1-CLE","NFL-EDAAP1-CLE","","","","","","0","0"
"NFL-EDAAP1-DAL","NFL-EDAAP1-DAL","","","","","","0","0"
"NFL-EDAAP1-DEN","NFL-EDAAP1-DEN","","","","","","0","0"
"NFL-EDAAP1-DET","NFL-EDAAP1-DET","","","","","","0","0"
"NFL-EDAAP1-GB","NFL-EDAAP1-GB","","","","","","0","0"
"NFL-EDAAP1-HOU","NFL-EDAAP1-HOU","","","","","","0","0"
"NFL-EDAAP1-IND","NFL-EDAAP1-IND","","","","","","0","0"
"NFL-EDAAP1-JAC","NFL-EDAAP1-JAC","","","","","","0","0"
"NFL-EDAAP1-KC","NFL-EDAAP1-KC","","","","","","0","0"
"NFL-EDAAP1-LA","NFL-EDAAP1-LA","","","","","","0","0"
"NFL-EDAAP1-LAC","NFL-EDAAP1-LAC","","","","","","0","0"
"NFL-EDAAP1-LV","NFL-EDAAP1-LV","","","","","","0","0"
"NFL-EDAAP1-MIA","NFL-EDAAP1-MIA","","","","","","0","0"
"NFL-EDAAP1-MIN","NFL-EDAAP1-MIN","","","","","","0","0"
"NFL-EDAAP1-NE","NFL-EDAAP1-NE","","","","","","0","0"
"NFL-EDAAP1-NO","NFL-EDAAP1-NO","","","","","","0","0"
"NFL-EDAAP1-NYG","NFL-EDAAP1-NYG","","","","","","0","0"
"NFL-EDAAP1-NYJ","NFL-EDAAP1-NYJ","","","","","","0","0"
"NFL-EDAAP1-PHI","NFL-EDAAP1-PHI","","","","","","0","0"
"NFL-EDAAP1-PIT","NFL-EDAAP1-PIT","","","","","","0","0"
"NFL-EDAAP1-SEA","NFL-EDAAP1-SEA","","","","","","0","0"
"NFL-EDAAP1-SF","NFL-EDAAP1-SF","","","","","","0","0"
"NFL-EDAAP1-TB","NFL-EDAAP1-TB","","","","","","0","0"
"NFL-EDAAP1-TEN","NFL-EDAAP1-TEN","","","","","","0","0"
"NFL-EDAAP1-WAS","NFL-EDAAP1-WAS","","","","","","0","0"
"NFL-EDAB1-ARI-38L","Arizona Cardinals HD Watch Band Compatible with Apple Watch - (38mm/40mm Long)","","","","","","0","0"
"NFL-EDAB1-ARI-38S","Arizona Cardinals HD Watch Band Compatible with Apple Watch - (38mm/40mm Short)","","","","","","0","0"
"NFL-EDAB1-ARI-42L","Arizona Cardinals HD Watch Band Compatible with Apple Watch - (42mm/44mm Long)","","","","","","0","0"
"NFL-EDAB1-ARI-42S","Arizona Cardinals HD Watch Band Compatible with Apple Watch - (42mm/44mm Short)","","","","","","0","0"
"NFL-EDAB1-ATL-38L","Atlanta Falcons HD Watch Band Compatible with Apple Watch - (38mm/40mm Long)","","","","","","0","0"
"NFL-EDAB1-ATL-38S","Atlanta Falcons HD Watch Band Compatible with Apple Watch - (38mm/40mm Short)","","","","","","0","0"
"NFL-EDAB1-ATL-42L","Atlanta Falcons HD Watch Band Compatible with Apple Watch - (42mm/44mm Long)","","","","","","0","0"
"NFL-EDAB1-ATL-42S","Atlanta Falcons HD Watch Band Compatible with Apple Watch - (42mm/44mm Short)","","","","","","0","0"
"NFL-EDAB1-BAL-38L","Baltimore Ravens HD Watch Band Compatible with Apple Watch - (38mm/40mm Long)","","","","","","0","0"
"NFL-EDAB1-BAL-38S","Baltimore Ravens HD Watch Band Compatible with Apple Watch - (38mm/40mm Short)","","","","","","0","0"
"NFL-EDAB1-BAL-42L","Baltimore Ravens HD Watch Band Compatible with Apple Watch - (42mm/44mm Long)","","","","","","0","0"
"NFL-EDAB1-BAL-42S","Baltimore Ravens HD Watch Band Compatible with Apple Watch - (42mm/44mm Short)","","","","","","0","0"
"NFL-EDAB1-BUF-38L","Buffalo Bills HD Watch Band Compatible with Apple Watch - (38mm/40mm Long)","","","","","","0","0"
"NFL-EDAB1-BUF-38S","Buffalo Bills HD Watch Band Compatible with Apple Watch - (38mm/40mm Short)","","","","","","0","0"
"NFL-EDAB1-BUF-42L","Buffalo Bills HD Watch Band Compatible with Apple Watch - (42mm/44mm Long)","","","","","","0","0"
"NFL-EDAB1-BUF-42S","Buffalo Bills HD Watch Band Compatible with Apple Watch - (42mm/44mm Short)","","","","","","0","0"
"NFL-EDAB1-CAR-38L","Carolina Panthers HD Watch Band Compatible with Apple Watch - (38mm/40mm Long)","","","","","","0","0"
"NFL-EDAB1-CAR-38S","Carolina Panthers HD Watch Band Compatible with Apple Watch - (38mm/40mm Short)","","","","","","0","0"
"NFL-EDAB1-CAR-42L","Carolina Panthers HD Watch Band Compatible with Apple Watch - (42mm/44mm Long)","","","","","","0","0"
"NFL-EDAB1-CAR-42S","Carolina Panthers HD Watch Band Compatible with Apple Watch - (42mm/44mm Short)","","","","","","0","0"
"NFL-EDAB1-CHI-38L","Chicago Bears HD Watch Band Compatible with Apple Watch - (38mm/40mm Long)","","","","","","0","0"
"NFL-EDAB1-CHI-38S","Chicago Bears HD Watch Band Compatible with Apple Watch - (38mm/40mm Short)","","","","","","0","0"
"NFL-EDAB1-CHI-42L","Chicago Bears HD Watch Band Compatible with Apple Watch - (42mm/44mm Long)","","","","","","0","0"
"NFL-EDAB1-CHI-42S","Chicago Bears HD Watch Band Compatible with Apple Watch - (42mm/44mm Short)","","","","","","0","0"
"NFL-EDAB1-CIN-38L","Cincinnati Bengals HD Watch Band Compatible with Apple Watch - (38mm/40mm Long)","","","","","","0","0"
"NFL-EDAB1-CIN-38S","Cincinnati Bengals HD Watch Band Compatible with Apple Watch - (38mm/40mm Short)","","","","","","0","0"
"NFL-EDAB1-CIN-42L","Cincinnati Bengals HD Watch Band Compatible with Apple Watch - (42mm/44mm Long)","","","","","","0","0"
"NFL-EDAB1-CIN-42S","Cincinnati Bengals HD Watch Band Compatible with Apple Watch - (42mm/44mm Short)","","","","","","0","0"
"NFL-EDAB1-CLE-38L","Cleveland Browns HD Watch Band Compatible with Apple Watch - (38mm/40mm Long)","","","","","","0","0"
"NFL-EDAB1-CLE-38S","Cleveland Browns HD Watch Band Compatible with Apple Watch - (38mm/40mm Short)","","","","","","0","0"
"NFL-EDAB1-CLE-42L","Cleveland Browns HD Watch Band Compatible with Apple Watch - (42mm/44mm Long)","","","","","","0","0"
"NFL-EDAB1-CLE-42S","Cleveland Browns HD Watch Band Compatible with Apple Watch - (42mm/44mm Short)","","","","","","0","0"
